
205,2016-03-27 17:39:52,5,837
206,2013-01-07 17:34:36,6,626
207,2006-03-13 03:44:24,8,796
208,2001-08-23 02:07:22,10,387
209,2012-07-14 21:15:12,9,750
210,2007-07-24 16:03:02,1,14
211,2002-11-18 05:04:56,7,77
212,2005-05-12 07:57:48,3,256
213,2012-07-25 19:43:44,7,18
214,2004-10-08 16:32:22,9,444
215,2018-09-26 00:12:41,9,415
216,2009-02-26 14:18:33,2,281
217,2015-06-22 11:25:09,3,553
218,2017-05-24 19:47:07,4,473
219,2001-04-02 03:45:27,5,453
220,2015-05-02 18:06:31,3,173
221,2012-11-25 19:20:14,6,488
222,2018-01-01 06:05:03,6,14
223,2003-11-06 03:03:16,7,972
224,2001-07-13 23:47:23,9,511
225,2010-02-10 18:30:46,5,135
226,2010-02-11 10:32:08,5,450
227,2016-11-28 04:30:46,5,392
228,2009-10-28 23:58:10,10,789
229,2008-08-22 09:21:10,5,730
230,2015-11-20 04:09:09,9,66
231,2014-02-18 05:27:09,2,524
232,2012-03-09 07:04:34,7,220
233,2017-12-04 19:54:01,3,125
234,2013-11-16 23:13:46,4,374
235,2000-02-09 07:35:28,6,133
236,2013-06-04 16:18:25,2,629
237,2010-05-10 09:11:21,5,381
238,2018-05-07 14:29:50,7,146
239,2002-10-06 12:59:51,10,380
240,2006-06-04 03:44:05,4,642
241,2013-07-27 02:42:15,2,138
242,2005-11-01 16:13:43,1,419
243,2015-04-03 20:54:00,10,340
244,2010-12-23 09:16:25,8,352
245,2012-10-23 18:21:12,10,544
246,2008-11-10 03:28:33,8,842
247,2001-01-22 14:36:26,7,278
248,2012-05-12 23:49:15,4,837
249,2016-05-25 22:17:06,10,817
250,2015-08-04 22:25:43,5,181
251,2007-07-17 23:13:25,3,303
252,2001-02-17 15:24:09,5,451
253,2011-04-16 03:28:46,8,484
254,2009-07-23 19:15:18,3,918
255,2002-12-04 19:20:42,4,777
256,2011-12-22 23:27:19,1,368
257,2004-06-11 06:48:41,7,447
258,2009-08-02 15:47:56,2,280
259,2001-01-22 19:35:06,9,496
260,2011-04-23 21:50:38,5,18
261,2014-12-16 11:10:22,3,25
262,2012-09-15 01:18:32,10,9
263,2006-05-26 04:28:34,7,379
264,2011-03-13 10:24:45,1,618
265,2015-07-05 00:25:12,3,895
266,2007-08-15 04:25:57,9,874
267,2016-06-08 15:58:28,9,685
268,2006-02-11 17:22:05,5,967
269,2006-10-01 22:13:29,10,837
270,2008-04-21 01:45:29,8,953
271,2003-03-24 16:21:48,8,551
272,2013-12-28 09:54:55,1,335
273,2011-01-05 07:57:52,2,384
274,2002-01-09 13:21:24,4,811
275,2007-10-10 14:38:18,7,836
276,2018-07-28 01:31:26,5,538
277,2016-11-17 00:28:09,1,614
278,2011-10-12 10:41:36,4,838
279,2015-10-21 16:25:09,4,903
280,2016-12-04 16:30:17,7,506
281,2006-12-28 07:56:58,9,656
282,2003-05-23 10:51:16,3,902
283,2011-04-26 13:27:14,9,686
284,2005-09-01 12:01:25,10,750
285,2012-07-12 08:26:31,7,171
286,2015-03-11 09:06:40,6,129
287,2010-08-25 15:36:31,6,561
288,2000-04-07 05:55:36,1,541
289,2010-02-19 11:00:06,9,137
290,2003-09-18 14:05:17,5,267
291,2003-04-10 03:11:36,4,961
292,2011-11-25 14:09:22,9,199
293,2011-01-07 08:34:35,6,117
294,2017-06-19 02:53:10,3,343
295,2014-05-06 08:01:30,1,211
296,2003-08-19 09:49:17,1,69
297,2010-09-21 15:22:07,7,873
298,2011-09-28 23:33:15,6,539
299,2000-04-03 22:19:47,2,769
300,2004-03-16 08:19:18,6,203
301,2002-06-07 23:27:06,2,653
302,2018-11-04 16:47:18,8,973
303,2002-01-05 09:02:51,3,31
304,2002-02-17 20:19:44,9,507
305,2002-09-03 05:05:44,4,417
306,2009-11-03 22:25:56,1,47
307,2008-08-20 11:48:55,4,742
308,2009-12-23 21:41:28,6,63
309,2002-08-03 06:29:06,4,989
310,2002-06-08 17:35:58,2,953
311,2005-02-20 20:26:15,10,218
312,2005-10-26 07:00:56,5,993
313,2007-02-12 11:54:56,2,346
314,2011-12-20 15:43:09,7,689
315,2016-09-28 12:39:43,6,389
316,2005-02-16 00:46:32,2,94
317,2007-06-22 21:16:38,4,136
318,2010-05-22 06:29:14,9,613
319,2006-08-28 03:48:33,6,434
320,2011-03-02 15:58:22,3,515
321,2001-03-18 21:44:53,10,813
322,2016-12-01 22:49:33,4,123
323,2007-02-07 16:09:55,4,228
324,2001-06-20 07:21:25,7,11
325,2012-07-25 09:38:15,9,629
326,2014-09-12 21:29:43,3,414
327,2009-10-09 20:45:46,9,42
328,2014-08-04 02:05:38,4,110
329,2013-09-16 07:51:29,5,483
330,2012-09-05 23:40:21,6,138
331,2011-05-28 15:10:55,4,891
332,2015-04-21 07:06:26,7,441
333,2012-07-24 20:00:35,5,411
334,2004-09-27 18:00:05,4,31
335,2010-03-04 15:19:08,8,234
336,2005-03-08 01:49:19,7,49
337,2000-11-12 20:19:44,10,657
338,2017-09-06 12:15:56,7,183
339,2009-08-06 08:58:14,8,695
340,2012-02-08 05:06:26,10,382
341,2000-11-25 18:01:27,1,747
342,2003-02-19 14:58:08,10,1
343,2012-05-20 18:55:06,10,955
344,2017-02-21 01:17:06,10,883
345,2016-02-07 10:50:14,10,890
346,2016-01-20 15:56:59,6,199
347,2015-12-06 02:44:57,6,210
348,2006-12-21 14:35:15,9,562
349,2002-11-04 23:06:24,8,792
350,2009-01-16 05:18:02,5,34
351,2002-02-07 21:01:35,8,772
352,2006-01-15 07:39:33,7,681
353,2012-08-07 12:06:41,1,185
354,2008-08-16 03:46:03,3,91
355,2015-05-28 13:45:24,1,189
356,2001-07-18 15:51:04,8,980
357,2017-10-12 11:38:01,2,56
358,2005-09-12 04:09:50,7,54
359,2005-01-17 18:54:42,3,159
360,2005-09-13 16:54:07,3,986
361,2003-07-10 20:50:37,7,215
362,2005-09-17 18:35:06,2,518
363,2002-09-13 21:02:14,7,677
364,2016-06-18 02:50:13,1,849
365,2008-07-17 12:00:34,8,327
366,2008-03-14 16:46:29,9,622
367,2003-02-24 10:43:34,4,583
368,2016-04-13 20:04:47,2,585
369,2009-10-07 19:14:25,6,848
370,2017-04-12 02:44:39,9,397
371,2006-02-07 22:02:15,2,198
372,2008-07-06 18:36:00,3,732
373,2004-09-08 02:11:10,2,765
374,2015-12-03 09:48:51,10,612
375,2017-12-07 15:51:29,4,712
376,2002-09-10 13:31:31,4,885
377,2009-05-05 00:55:15,1,614
378,2000-03-04 10:10:00,8,817
379,2005-01-17 18:53:42,8,907
380,2017-09-08 08:00:51,8,209
381,2010-07-25 05:45:12,6,852
382,2013-10-15 04:16:16,2,282
383,2002-12-07 23:28:07,8,120
384,2005-11-14 07:25:29,8,682
385,2017-10-20 10:27:07,9,300
386,2010-11-01 03:53:56,2,59
387,2017-11-07 08:05:59,3,637
388,2006-09-02 00:46:15,7,19
389,2010-08-19 02:08:05,8,71
390,2015-03-14 13:47:30,7,318
391,2006-10-23 00:21:14,6,884
392,2011-06-05 23:29:17,6,290
393,2015-01-25 10:10:30,1,234
394,2003-06-28 04:50:16,3,268
395,2012-02-07 05:26:25,4,563
396,2008-11-23 03:22:40,7,282
397,2012-07-06 02:19:50,3,245
398,2012-06-10 14:04:36,8,773
399,2016-11-23 19:54:29,8,824
400,2011-09-26 00:48:40,5,636
401,2018-05-23 20:31:43,10,126
402,2015-07-10 13:06:27,6,738
403,2013-01-17 22:31:29,1,386
404,2003-12-04 10:46:02,4,315
405,2008-06-26 06:48:12,1,592
406,2010-02-19 12:35:34,7,585
407,2014-02-18 09:25:46,1,858
408,2011-07-11 19:39:04,6,65
409,2009-09-04 03:24:57,9,909
410,2011-08-12 01:11:43,5,696
411,2002-10-20 23:29:13,10,100
412,2015-08-02 10:34:18,8,727
413,2007-03-09 08:03:23,1,926
414,2000-01-07 19:37:27,2,840
415,2003-09-20 11:11:52,4,478
416,2007-12-06 13:02:02,2,664
417,2008-07-14 10:30:26,7,84
418,2003-02-10 09:00:12,4,11
419,2008-01-15 21:21:56,5,260
420,2004-02-28 09:09:13,4,282
421,2008-07-19 16:48:58,2,907
422,2007-05-15 18:59:14,3,411
423,2002-12-06 02:21:18,7,88
424,2013-03-19 05:43:08,3,894
425,2016-05-01 09:10:37,2,265
426,2013-07-22 14:20:07,10,499
427,2005-11-02 21:01:57,4,555
428,2011-03-04 09:55:54,4,927
429,2011-06-10 19:36:17,10,63
430,2006-07-05 02:15:45,9,587
431,2011-04-04 00:11:12,3,223
432,2002-02-13 15:25:42,3,63
433,2007-01-08 15:40:23,7,187
434,2016-02-28 02:42:22,6,893
435,2017-06-27 03:39:05,5,378
436,2003-11-03 23:46:42,2,253
437,2016-10-15 05:02:28,7,849
438,2012-11-14 06:55:51,4,172
439,2013-09-25 17:59:24,10,7
440,2008-10-15 06:37:06,5,166
441,2011-10-04 02:38:21,10,831
442,2008-03-11 20:26:10,1,506
443,2010-08-11 12:16:16,5,235
444,2007-03-14 19:09:27,3,559
445,2004-04-22 01:42:16,10,104
446,2011-12-20 09:22:50,6,34
447,2002-12-13 17:58:27,1,380
448,2001-06-14 12:25:14,9,743
449,2004-12-18 14:28:41,4,203
450,2008-12-25 09:16:41,2,607
451,2010-07-20 02:40:32,4,41
452,2018-09-11 02:51:43,4,235
453,2005-01-04 00:31:49,6,675
454,2018-03-16 03:49:55,6,902
455,2000-06-09 11:52:48,7,819
456,2010-09-04 09:35:03,2,186
457,2004-04-23 14:00:29,3,805
458,2009-06-03 12:59:29,7,75
459,2007-07-10 00:26:15,2,343
460,2003-09-02 17:17:49,4,98
461,2016-07-20 11:36:59,10,417
462,2001-10-23 06:04:02,6,711
463,2004-10-21 15:07:32,7,854
464,2016-12-02 20:11:56,8,35
465,2008-11-24 20:28:46,7,597
466,2008-05-18 01:46:55,9,712
467,2002-07-20 23:50:59,5,590
468,2015-05-01 14:18:32,6,16
469,2004-11-11 02:32:25,8,507
470,2007-08-11 12:28:50,5,77
471,2012-02-03 07:34:05,5,824
472,2004-03-17 22:17:11,3,257
473,2014-05-24 06:33:47,9,556
474,2006-02-28 03:22:08,8,269
475,2004-01-07 02:05:14,7,198
476,2010-07-01 10:46:02,5,292
477,2010-09-07 02:27:41,2,164
478,2008-03-04 11:49:52,5,512
479,2015-01-23 06:59:49,8,419
480,2010-03-06 23:03:58,9,301
481,2002-03-18 22:19:52,4,418
482,2009-06-08 21:53:29,7,117
483,2012-02-04 07:49:55,8,690
484,2017-05-13 13:57:18,6,852
485,2002-02-18 17:50:29,7,791
486,2005-08-17 20:15:02,10,870
487,2012-07-04 19:24:30,5,591
488,2003-01-23 05:41:28,1,332
489,2015-11-25 19:36:26,8,750
490,2006-12-15 03:31:06,9,49
491,2016-12-15 21:57:09,2,391
492,2017-08-13 20:04:31,8,369
493,2008-07-16 21:50:37,7,872
494,2002-02-27 03:10:08,1,720
495,2014-06-25 18:22:01,1,568
496,2016-01-02 02:14:31,9,82
497,2014-11-22 21:30:30,5,413
498,2008-11-09 07:02:14,4,185
499,2010-09-23 18:57:03,6,519
500,2017-01-18 18:04:41,1,135
501,2005-03-02 16:10:04,1,602
502,2000-05-21 01:10:32,4,214
503,2015-02-15 18:27:39,3,202
504,2008-11-28 01:16:07,6,889
505,2008-01-12 18:50:27,6,117
506,2009-03-22 18:20:15,6,315
507,2006-05-04 18:53:20,5,700
508,2009-02-07 22:56:09,4,893
509,2008-10-14 10:44:01,3,671
510,2005-04-22 14:43:19,6,271
511,2007-01-22 05:52:02,7,207
512,2011-05-16 03:22:22,10,709
513,2012-10-28 21:55:06,10,755
514,2017-08-17 20:39:21,1,577
515,2009-04-23 10:50:36,10,454
516,2009-04-17 13:50:05,9,856
517,2006-03-09 09:38:03,7,919
518,2010-04-06 12:03:10,2,616
519,2009-08-12 01:25:00,3,649
520,2016-07-23 07:39:12,4,1
521,2002-08-07 21:33:22,4,33
522,2012-01-14 22:53:23,4,961
523,2007-05-06 19:38:34,5,542
524,2016-04-14 18:29:00,2,129
525,2001-04-08 16:42:48,4,79
526,2007-12-09 07:21:38,3,966
527,2009-09-10 09:44:54,1,497
528,2002-05-19 01:28:26,10,623
529,2015-10-20 03:27:20,8,69
530,2008-05-26 18:09:04,4,180
531,2001-11-14 08:17:59,9,53
532,2017-12-19 01:15:02,7,896
533,2001-07-16 03:51:15,1,659
534,2006-12-27 22:56:08,8,486
535,2007-09-06 12:19:20,8,351
536,2004-12-01 19:52:05,10,324
537,2008-02-02 07:52:49,4,50
538,2014-09-25 14:01:33,2,85
539,2004-11-20 20:12:06,4,397
540,2000-08-19 21:25:45,6,121
541,2018-11-17 17:35:57,6,48
542,2003-10-19 00:00:15,4,334
543,2001-05-17 00:24:01,9,567
544,2000-04-26 02:45:06,1,826
545,2010-03-19 03:22:14,6,591
546,2007-06-03 11:09:05,8,509
547,2002-09-03 16:11:11,2,501
548,2013-09-05 01:28:23,5,235
549,2010-07-03 19:54:59,1,439
550,2009-04-23 01:49:53,5,704
551,2010-12-26 13:44:00,9,213
552,2003-04-03 06:36:01,10,602
553,2000-09-06 22:39:24,4,403
554,2006-10-11 20:15:54,3,56
555,2001-09-03 23:16:30,6,391
556,2018-12-16 14:39:31,8,280
557,2015-02-03 14:48:43,4,278
558,2011-12-19 05:39:04,5,150
559,2011-03-26 01:02:27,7,93
560,2010-04-03 08:03:13,1,326
561,2003-01-04 03:46:37,9,201
562,2005-06-17 02:08:20,1,90
563,2008-12-20 11:01:26,4,259
564,2010-06-19 16:48:11,6,180
565,2018-04-16 01:41:23,5,524
566,2007-06-26 04:41:23,9,284
567,2002-09-11 22:09:31,5,656
568,2014-09-13 20:05:21,8,962
569,2009-04-09 05:31:21,3,238
570,2003-02-09 05:12:04,1,258
571,2004-08-23 02:07:44,7,667
572,2007-08-09 02:06:46,3,754
573,2004-03-13 01:36:21,9,609
574,2013-08-24 01:13:59,1,846
575,2002-02-15 01:54:09,4,964
576,2017-10-07 17:40:29,10,985
577,2011-01-22 04:52:07,1,570
578,2000-01-18 13:00:17,1,654
579,2003-06-28 03:35:12,7,446
580,2004-10-10 01:03:21,4,289
581,2001-06-20 08:46:28,2,739
582,2012-12-18 18:23:18,4,272
583,2000-05-24 14:51:00,1,517
584,2006-10-07 10:14:36,1,626
585,2010-05-08 08:40:00,7,22
586,2015-12-17 02:04:53,8,100
587,2006-12-18 11:25:39,6,819
588,2017-10-08 10:44:23,6,424
589,2001-01-06 11:37:05,5,3
590,2000-07-01 16:20:03,8,755
591,2011-05-08 03:11:36,9,720
592,2006-09-24 22:04:50,1,256
593,2001-07-17 15:19:28,7,685
594,2011-11-17 14:07:53,8,633
595,2017-04-12 19:54:21,8,244
596,2002-01-01 22:04:59,3,477
597,2001-04-15 15:36:06,5,947
598,2017-04-19 00:12:44,3,89
599,2014-07-24 17:47:59,10,194
600,2015-09-04 12:40:54,5,672
601,2016-11-03 08:57:35,7,82
602,2014-06-28 04:26:24,3,315
603,2018-03-26 21:47:30,6,790
604,2018-01-20 11:09:26,10,944
605,2006-12-19 12:31:52,5,206
606,2005-05-05 15:53:45,2,296
607,2011-02-10 10:16:56,8,931
608,2008-03-02 11:54:00,4,579
609,2004-02-17 07:01:49,4,735
610,2005-02-15 10:09:14,4,959
611,2008-03-24 13:47:47,9,705
612,2012-01-19 02:14:27,8,371
613,2000-04-11 05:25:02,9,191
614,2017-04-10 22:49:39,9,778
615,2008-06-17 01:31:24,1,620
616,2010-04-26 11:18:30,7,906
617,2010-10-23 00:58:44,2,547
618,2007-08-25 14:36:44,9,487
619,2012-04-08 15:02:15,7,744
620,2006-09-15 21:53:45,7,296
621,2005-01-08 20:56:59,7,772
622,2009-07-25 01:08:37,4,295
623,2004-10-08 12:06:33,9,935
624,2017-02-08 12:30:06,4,801
625,2009-12-19 04:14:37,1,511
626,2005-03-13 02:41:43,3,655
627,2001-11-26 11:48:08,8,102
628,2005-03-04 13:29:58,5,749
629,2016-01-11 10:19:39,8,891
630,2010-05-16 14:47:47,5,555
631,2017-04-19 08:27:06,9,847
632,2016-04-01 22:09:45,1,429
633,2000-04-14 16:48:28,8,717
634,2006-10-03 01:35:38,6,151
635,2006-12-23 22:47:59,6,504
636,2011-06-11 07:21:19,6,760
637,2005-02-16 04:40:57,1,703
638,2009-04-21 12:19:02,4,575
639,2000-08-03 01:01:36,4,371
640,2005-05-12 08:32:48,3,931
641,2011-08-19 05:30:16,10,33
642,2015-07-13 16:22:05,7,55
643,2008-11-13 17:05:59,5,551
644,2012-08-24 18:25:28,8,420
645,2014-06-15 21:22:06,4,696
646,2011-04-07 07:19:42,10,913
647,2003-10-04 12:29:28,2,767
648,2000-04-18 13:43:50,9,959
649,2014-08-16 00:02:38,3,821
650,2009-03-16 16:49:50,10,232
651,2010-11-06 04:33:51,2,532
652,2007-07-12 18:57:19,10,458
653,2013-04-28 23:43:09,4,375
654,2010-06-25 04:57:47,4,973
655,2000-02-24 19:01:46,6,509
656,2007-12-23 21:32:37,2,391
657,2001-10-15 14:00:24,5,449
658,2010-01-04 07:35:54,7,242
659,2011-08-22 20:52:25,1,139
660,2015-12-21 08:43:32,7,785
661,2012-07-06 20:27:39,4,970
662,2009-11-05 08:25:40,6,985
663,2006-02-11 13:21:53,3,528
664,2007-12-22 17:45:18,6,965
665,2002-08-13 21:46:39,5,263
666,2011-04-19 02:18:49,10,963
667,2010-12-13 14:39:36,2,565
668,2000-01-04 03:01:22,10,201
669,2012-10-15 12:39:10,3,189
670,2016-06-28 01:01:17,6,535
671,2007-07-11 15:41:39,10,457
672,2002-06-06 13:14:55,10,619
673,2015-11-03 13:34:31,4,109
674,2009-02-03 11:28:32,2,983
675,2012-12-23 20:10:39,7,616
676,2016-11-20 06:08:46,1,135
677,2001-02-25 23:16:16,8,980
678,2012-08-07 04:12:04,8,933
679,2013-02-09 19:45:56,9,911
680,2006-01-01 08:24:19,8,410
681,2004-09-16 03:56:48,8,712
682,2008-06-02 19:55:59,10,552
683,2005-08-08 18:35:51,10,556
684,2009-04-28 00:30:01,2,213
685,2005-02-22 02:34:35,3,213
686,2002-01-11 00:07:01,8,395
687,2013-09-15 05:48:45,10,455
688,2001-07-09 16:14:17,6,669
689,2015-04-09 16:48:56,5,374
690,2004-11-16 02:08:23,9,149
691,2006-10-24 00:44:03,9,584
692,2000-11-05 12:19:21,1,569
693,2003-06-21 22:55:46,3,997
694,2012-04-20 04:12:23,5,565
695,2017-05-21 23:15:47,2,548
696,2018-08-12 14:52:50,3,929
697,2015-05-04 19:12:08,7,911
698,2016-04-04 12:37:50,10,696
699,2002-02-24 21:00:00,7,918
700,2003-11-12 19:20:05,8,65
701,2013-09-02 05:10:25,2,493
702,2006-07-22 12:52:28,3,755
703,2003-04-21 14:22:59,6,17
704,2007-12-03 03:57:36,3,679
705,2018-01-04 13:23:55,9,390
706,2001-10-19 09:43:50,2,418
707,2015-09-27 10:28:29,7,884
708,2006-01-23 10:30:43,2,41
709,2001-01-28 00:00:26,1,41
710,2002-11-05 22:01:03,4,476
711,2016-07-15 23:57:15,9,584
712,2017-08-22 04:49:07,3,314
713,2004-12-03 09:04:23,6,855
714,2011-02-14 06:57:50,5,235
715,2007-04-12 17:07:00,9,889
716,2007-02-13 06:49:46,1,822
717,2006-05-12 14:43:00,4,932
718,2012-09-19 06:07:37,8,859
719,2005-05-09 17:32:24,7,660
720,2015-01-17 13:06:20,10,485
721,2017-10-26 18:14:31,7,846
722,2017-04-15 11:44:13,1,994
723,2015-06-15 05:10:50,4,947
724,2002-07-18 12:52:29,6,803
725,2013-06-28 00:45:40,2,597
726,2002-09-20 19:34:03,5,343
727,2002-09-01 08:41:46,3,126
728,2009-05-25 19:20:10,2,722
729,2003-04-17 14:10:31,7,238
730,2008-08-27 13:30:08,3,785
731,2006-11-08 00:01:06,4,589
732,2010-06-21 06:26:01,10,828
733,2003-03-01 08:44:16,5,711
734,2016-07-11 09:45:25,6,170
735,2007-07-20 08:42:49,10,802
736,2018-01-08 22:01:51,6,705
